name,edition,proddate,idno,cntry,c2weight,mode,w4q1,w4q2,w4q3,w4q4,w4q5,w4q6,w4q7,w4q8,w4q9,w4q10,w4q11,w4q12,w4q13,w4q14,w4q15,w4q16,w4q17,w4q18,w4q19,w4q20,w4q21,w4q22,w4q23,w4q24,w4q25,w4q26,w4q27,w4q28,w4q29,w4q30,w4q31,w4q32,w4q33,w4q34,w4q35,w4q36,w4q37,w4q38,w4q39,w4q40,w4q41,w4q42,w4q43,w4q44,w4q45,w4q46,w4q47,w4q48,w4q49,w4q50,w4q51,w4q52,w4q53,w4q54,w4q55,w4q56,w4q57,w4q57_0,w4q58,w4q59,w4q60,w4q61,w4q62,w4q63,w4q64,w4q65,w4q66,w4q67,w4q68,w4q69,w4q70,w4q71,w4q72,w4q73,survlng,inwds,inwde,w4ininwe,w4sdinwe,w4fdinwe,w4poinwe,w4teinwe,w4mhinwe,w4itinwe,w4htinwe,w4indur,w4sddur,w4fddur,w4podur,w4tedur,w4mhdur,w4intsdur,w4htdur,intdur,lastansw,surveycomp,fdwrkinc,uagent,device,familydiversity4_do_t2,familydiversity2_do_w4q18,familydiversity2_do_w4q19,familydiversity3_do_w4q20,familydiversity3_do_w4q21,familydiversity3_do_w4q22,familydiversity4_do_w4q23,familydiversity4_do_w4q24,familydiversity5_do_w4q25,familydiversity5_do_w4q26,familydiversity6_do_w4q27,familydiversity6_do_w4q28,institutionaltrustworthiness2_do_w4q66,institutionaltrustworthiness2_do_w4q67,institutionaltrustworthiness2_do_w4q68,institutionaltrustworthiness2_do_w4q69,institutionaltrustworthiness2_do_w4q70,institutionaltrustworthiness2_do_w4q71,institutionaltrustworthiness2_do_w4q72,institutionaltrustworthiness2_do_w4q73,gndr,agea,eduyrs,eisced,netusoft,mnactic,hincfel,hinctnta,region,gndr_lab,mode_lab,age_group,trust_index
CRON2W4e01,1,28.03.2024,11649,AT,0.44499606,4,5,3,1,1,5,5,2,5,4,3,1,3,4,4,2,3,3,3,3,3,3,3,1,1,2,2,2,2,2,2,1,5,2,5,4,5,4,1,5,1,5,4,2,3,7,5,4,4,3,2,2,2,4,3,4,4,4,3,3,4,2,0,0,0,10,10,0,0,0,0,0,5,0,0,GER,2022-10-12T08:32:11Z,2022-10-12T08:53:41Z,2022-10-12T08:32:15Z,2022-10-12T08:33:41Z,2022-10-12T08:35:49Z,2022-10-12T08:38:12Z,2022-10-12T08:47:54Z,2022-10-12T08:50:58Z,2022-10-12T08:53:30Z,2022-10-12T08:53:41Z,4,86,128,143,582,184,152,11,1290,w4q73,100,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",1,1,1,2,2,1,3,3,2,2,1,1,2,4,6,7,1,5,2,3,8,2,28,12,3,5,1,3,3,AT12,Mujer,Otro,18–29,1.9230769230769231
CRON2W4e01,1,28.03.2024,11682,AT,0.9117254,4,5,4,1,2,3,5,1,5,3,2,2,4,5,5,4,2,2,3,3,3,3,3,1,1,1,1,3,3,1,2,2,4,3,5,5,5,5,1,5,2,4,5,3,3,NA,5,2,2,4,2,2,2,3,2,4,4,3,4,4,2,2,2,1,0,10,10,6,0,3,5,5,4,8,4,GER,2022-10-13T06:26:42Z,2022-10-13T06:37:16Z,2022-10-13T06:26:46Z,2022-10-13T06:28:24Z,2022-10-13T06:31:17Z,2022-10-13T06:32:30Z,2022-10-13T06:33:32Z,2022-10-13T06:35:02Z,2022-10-13T06:37:13Z,2022-10-13T06:37:16Z,4,98,173,73,62,90,131,3,634,w4q73,100,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:105.0) Gecko/20100101 Firefox/105.0,2,1,2,1,2,1,3,3,2,2,1,2,1,5,3,4,8,6,7,2,1,2,58,14,5,5,1,2,3,AT33,Mujer,Otro,45–64,4.461538461538462
CRON2W4e01,1,28.03.2024,11904,AT,2.3210714,3,4,4,1,4,5,5,1,4,5,4,4,5,5,5,4,2,2,3,3,3,3,3,2,2,1,1,3,3,3,1,66,2,2,2,3,4,5,4,4,3,4,5,0,0,3,4,2,2,1,2,1,2,3,3,2,1,3,1,1,2,1,7,4,3,8,8,0,3,7,7,2,7,NA,8,GER,2022-11-02T12:06:04Z,2022-11-02T12:17:39Z,2022-11-02T12:06:08Z,2022-11-02T12:07:10Z,2022-11-02T12:10:11Z,2022-11-02T12:11:44Z,2022-11-02T12:12:58Z,2022-11-02T12:14:54Z,2022-11-02T12:17:12Z,2022-11-02T12:17:38Z,4,62,181,93,74,116,138,26,694,w4q73,100,1,"Mozilla/5.0 (Linux; Android 10; 5029D_EEA) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",1,1,2,1,2,1,3,3,2,2,1,2,1,4,6,3,1,7,8,2,5,1,19,13,4,5,2,1,7,AT12,Hombre,CAWI (online),18–29,5.333333333333333
CRON2W4e01,1,28.03.2024,12005,AT,0.80393106,3,3,3,1,2,4,4,2,2,4,4,2,3,4,4,2,2,2,3,3,3,3,3,2,2,1,1,3,3,2,1,66,4,5,4,1,3,2,3,2,3,3,4,3,4,4,6,1,2,1,3,1,3,1,1,1,1,1,1,1,2,2,6,7,7,2,3,6,7,8,8,6,6,7,8,GER,2022-10-12T08:41:41Z,2022-10-12T09:09:15Z,2022-10-12T08:41:52Z,2022-10-12T09:02:09Z,2022-10-12T09:04:18Z,2022-10-12T09:05:29Z,2022-10-12T09:06:26Z,2022-10-12T09:07:35Z,2022-10-12T09:09:00Z,2022-10-12T09:09:15Z,11,1217,129,71,57,69,85,15,1654,w4q73,100,1,"Mozilla/5.0 (Linux; Android 12; M2101K6G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Mobile Safari/537.36",1,1,1,2,2,1,3,2,3,2,1,1,2,1,2,7,8,5,3,4,6,1,44,15,4,5,1,1,10,AT12,Hombre,CAWI (online),30–44,6.230769230769231
CRON2W4e01,1,28.03.2024,12030,AT,3.3445206,3,3,4,3,3,4,5,1,3,5,4,4,4,5,5,4,2,2,3,3,2,2,3,1,1,1,1,2,2,3,1,66,3,2,4,3,3,3,3,3,3,1,4,2,4,3,5,3,3,3,1,3,1,3,1,3,3,3,3,2,3,3,5,4,6,3,4,6,4,NA,3,6,8,6,3,GER,2022-10-14T12:54:09Z,2022-10-14T13:04:18Z,2022-10-14T12:54:57Z,2022-10-14T12:57:10Z,2022-10-14T12:59:01Z,2022-10-14T12:59:50Z,2022-10-14T13:01:01Z,2022-10-14T13:02:19Z,2022-10-14T13:04:05Z,2022-10-14T13:04:18Z,48,133,111,49,71,78,106,13,609,w4q73,100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36",2,1,2,1,1,2,3,2,3,1,2,2,1,4,5,3,6,7,2,8,1,1,34,18,7,5,1,2,9,AT33,Hombre,CAWI (online),30–44,4.833333333333333
CRON2W4e01,1,28.03.2024,12077,AT,1.243293,3,3,3,3,2,4,4,4,2,5,3,5,3,3,4,3,2,2,2,2,2,1,3,2,2,1,2,3,3,NA,1,66,5,5,4,3,3,2,2,4,2,4,5,2,2,2,3,3,3,3,2,3,2,3,3,3,4,3,4,1,3,2,7,7,5,4,3,2,7,0,4,2,6,2,6,GER,2022-10-12T20:41:56Z,2022-10-12T20:57:53Z,2022-10-12T20:43:02Z,2022-10-12T20:45:30Z,2022-10-12T20:48:46Z,2022-10-12T20:50:29Z,2022-10-12T20:52:10Z,2022-10-12T20:54:16Z,2022-10-12T20:57:27Z,2022-10-12T20:57:53Z,66,148,196,103,101,126,191,26,957,w4q73,98.630135,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:105.0) Gecko/20100101 Firefox/105.0,2,1,2,1,1,2,3,2,3,2,1,1,2,3,6,2,4,1,7,5,8,1,30,17,7,5,1,2,77,AT32,Hombre,CAWI (online),30–44,4.230769230769231
CRON2W4e01,1,28.03.2024,12090,AT,0.21322554,3,5,4,1,4,4,5,1,4,4,3,1,4,5,5,4,2,2,3,3,3,3,3,2,2,2,2,3,3,2,1,66,4,2,1,3,NA,NA,NA,NA,4,NA,5,0,99,99,99,1,1,1,3,1,3,1,1,2,1,2,1,1,2,1,8,8,8,99,99,8,99,8,10,2,10,99,10,GER,2022-10-14T08:18:22Z,2022-10-14T08:35:25Z,2022-10-14T08:18:48Z,2022-10-14T08:22:07Z,2022-10-14T08:26:01Z,2022-10-14T08:28:11Z,2022-10-14T08:29:19Z,2022-10-14T08:31:54Z,2022-10-14T08:35:09Z,2022-10-14T08:35:25Z,26,199,234,130,68,155,195,16,1023,w4q73,83.561646,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36 Edg/106.0.1370.42",2,1,1,2,2,1,3,3,2,2,1,2,1,7,1,5,6,3,2,4,8,2,47,15,5,5,1,1,5,AT22,Mujer,CAWI (online),45–64,36
CRON2W4e01,1,28.03.2024,12133,AT,0.7799433,4,3,4,1,3,4,5,2,3,4,4,1,3,5,4,4,3,3,3,3,3,3,3,1,1,1,1,3,3,2,2,3,4,6,4,4,4,4,2,4,2,4,4,2,4,4,5,2,2,3,2,1,2,1,1,2,2,1,1,1,1,1,5,7,3,6,4,8,4,6,3,7,4,7,5,GER,2022-10-16T19:51:02Z,2022-10-16T20:03:40Z,2022-10-16T19:51:04Z,2022-10-16T19:52:17Z,2022-10-16T19:54:49Z,2022-10-16T19:56:06Z,2022-10-16T19:57:43Z,2022-10-16T19:59:12Z,2022-10-16T20:03:36Z,2022-10-16T20:03:40Z,2,73,152,77,97,89,264,4,758,w4q73,100,1,"Mozilla/5.0 (Linux; Android 12; SAMSUNG SM-G985F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/18.0 Chrome/99.0.4844.88 Mobile Safari/537.36",1,1,1,2,1,2,3,3,2,1,2,2,1,1,5,7,6,2,3,4,8,2,29,16,6,5,1,1,77,AT11,Mujer,Otro,18–29,5.3076923076923075
CRON2W4e01,1,28.03.2024,12275,AT,0.84088844,3,4,4,1,4,5,5,1,5,5,3,3,4,5,5,4,1,1,3,3,3,3,3,1,1,1,1,3,3,2,1,66,5,2,5,3,5,4,2,4,2,3,3,5,5,5,5,1,2,1,3,1,3,2,2,1,1,2,2,2,2,2,2,8,0,10,10,2,2,2,2,2,2,2,2,GER,2022-10-12T08:53:12Z,2022-10-12T09:09:08Z,2022-10-12T08:53:33Z,2022-10-12T08:54:35Z,2022-10-12T09:03:28Z,2022-10-12T09:04:24Z,2022-10-12T09:05:08Z,2022-10-12T09:06:14Z,2022-10-12T09:09:06Z,2022-10-12T09:09:08Z,21,62,533,56,44,66,172,2,956,w4q73,100,1,"Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-A202F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/18.0 Chrome/99.0.4844.88 Mobile Safari/537.36",1,1,2,1,2,1,3,3,2,1,2,1,2,5,4,8,6,3,1,2,7,1,40,11,3,5,1,1,9,AT13,Hombre,CAWI (online),30–44,3.5384615384615383
CRON2W4e01,1,28.03.2024,12311,AT,0.28743848,3,3,4,2,3,4,5,2,3,5,3,3,3,4,5,4,2,2,3,3,3,3,3,2,2,1,1,3,3,1,1,66,4,3,4,4,4,4,3,4,2,1,2,3,3,1,8,3,3,3,2,4,2,3,3,4,4,4,3,2,3,2,6,4,4,6,6,6,6,6,6,6,4,5,6,GER,2022-10-24T18:08:21Z,2022-10-24T18:26:08Z,2022-10-24T18:08:26Z,2022-10-24T18:09:43Z,2022-10-24T18:12:14Z,2022-10-24T18:17:28Z,2022-10-24T18:18:50Z,2022-10-24T18:21:55Z,2022-10-24T18:25:41Z,2022-10-24T18:26:08Z,5,77,151,314,82,185,226,27,1067,w4q73,100,1,"Mozilla/5.0 (Linux; Android 12; SAMSUNG SM-G780G) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/18.0 Chrome/99.0.4844.88 Mobile Safari/537.36",1,1,2,1,1,2,3,2,3,2,1,1,2,1,6,4,8,2,3,7,5,2,31,15,5,5,1,1,6,AT11,Mujer,CAWI (online),30–44,5.461538461538462
CRON2W4e01,1,28.03.2024,12424,AT,0.394645,3,4,4,2,4,4,4,2,4,4,2,1,4,4,4,4,3,3,3,3,3,3,3,1,1,1,1,3,3,3,1,66,4,5,4,3,5,4,4,3,3,3,3,5,5,3,7,1,2,1,4,1,4,1,1,1,1,2,1,1,1,1,6,6,4,5,2,3,3,8,3,3,5,7,7,GER,2022-10-30T10:13:34Z,2022-10-30T10:38:38Z,2022-10-30T10:13:36Z,2022-10-30T10:16:04Z,2022-10-30T10:25:10Z,2022-10-30T10:28:29Z,2022-10-30T10:29:45Z,2022-10-30T10:33:33Z,2022-10-30T10:37:51Z,2022-10-30T10:38:38Z,2,148,546,199,76,228,258,47,1504,w4q73,100,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1",1,1,2,1,2,1,3,2,3,2,1,1,2,3,6,7,2,8,1,5,4,1,56,18,7,5,1,1,10,AT31,Hombre,CAWI (online),45–64,4.769230769230769
CRON2W4e01,1,28.03.2024,12522,AT,0.49037343,3,4,4,2,2,4,5,1,2,4,4,3,3,5,5,4,3,3,3,3,2,2,3,2,2,2,2,2,2,3,2,1,5,5,1,4,5,5,3,5,1,5,4,99,2,5,99,3,3,3,3,1,3,2,2,2,3,4,2,2,3,2,0,2,0,10,10,2,0,0,0,2,0,3,3,GER,2022-10-12T17:14:48Z,2022-10-12T17:32:59Z,2022-10-12T17:15:17Z,2022-10-12T17:17:20Z,2022-10-12T17:20:52Z,2022-10-12T17:23:01Z,2022-10-12T17:24:43Z,2022-10-12T17:28:26Z,2022-10-12T17:32:52Z,2022-10-12T17:32:59Z,29,123,212,129,102,223,266,7,1091,w4q73,97.26028,1,"Mozilla/5.0 (iPad; CPU OS 15_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6,2 Mobile/15E148 Safari/604.1",3,1,1,2,2,1,3,3,2,1,2,1,2,7,4,1,8,3,5,6,2,2,60,12,3,3,6,3,1,AT12,Mujer,CAWI (online),45–64,2.4615384615384617
CRON2W4e01,1,28.03.2024,12557,AT,0.67640376,4,4,4,3,3,4,5,2,4,4,4,3,4,5,4,4,3,3,3,3,3,3,3,2,2,1,1,3,3,2,1,66,3,4,5,4,5,5,2,4,2,2,4,3,3,4,0,3,3,3,2,2,2,2,2,2,2,2,3,2,2,2,6,2,1,8,5,4,3,2,3,5,6,7,8,GER,2022-10-12T10:07:11Z,2022-10-12T11:45:53Z,2022-10-12T10:07:14Z,2022-10-12T10:08:07Z,2022-10-12T10:09:37Z,2022-10-12T10:10:25Z,2022-10-12T10:11:07Z,2022-10-12T11:44:11Z,2022-10-12T11:45:51Z,2022-10-12T11:45:53Z,3,53,90,48,42,5584,100,2,5922,w4q73,100,1,"Mozilla/5.0 (Linux; Android 12; SM-G780G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Mobile Safari/537.36",1,1,2,1,1,2,3,3,2,1,2,2,1,4,8,1,7,6,3,2,5,2,29,15,4,5,1,1,9,AT12,Mujer,Otro,18–29,4.615384615384615
CRON2W4e01,1,28.03.2024,12605,AT,0.30262727,4,5,5,3,3,3,5,2,4,5,3,3,5,5,5,5,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,66,4,4,1,3,3,3,4,4,2,4,5,0,2,8,2,1,1,1,4,1,4,1,2,1,1,1,1,1,1,1,2,2,0,7,7,2,2,1,0,6,8,0,3,GER,2022-10-14T11:12:26Z,2022-10-14T11:28:00Z,2022-10-14T11:12:36Z,2022-10-14T11:15:07Z,2022-10-14T11:18:15Z,2022-10-14T11:21:06Z,2022-10-14T11:22:39Z,2022-10-14T11:24:34Z,2022-10-14T11:27:42Z,2022-10-14T11:28:00Z,10,151,188,171,93,115,188,18,934,w4q73,100,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:105.0) Gecko/20100101 Firefox/105.0,2,1,1,2,1,2,3,2,3,2,1,1,2,8,4,2,5,1,3,6,7,2,59,13,5,5,1,1,99,AT12,Mujer,Otro,45–64,3.076923076923077
CRON2W4e01,1,28.03.2024,12638,AT,0.3228321,4,1,1,1,1,5,5,2,5,4,5,5,1,5,5,1,5,1,4,4,1,1,3,2,2,2,2,4,4,3,1,66,5,5,5,5,5,5,3,5,1,5,5,10,5,5,0,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,0,0,0,10,10,0,0,0,0,0,0,0,0,GER,2022-10-12T08:40:35Z,2022-10-12T08:49:55Z,2022-10-12T08:40:43Z,2022-10-12T08:42:10Z,2022-10-12T08:44:15Z,2022-10-12T08:45:27Z,2022-10-12T08:46:28Z,2022-10-12T08:47:55Z,2022-10-12T08:49:52Z,2022-10-12T08:49:55Z,8,87,125,72,61,87,117,3,560,w4q73,100,1,"Mozilla/5.0 (Linux; Android 9; ANE-LX1; HMSCore 6.7.0.321; GMSCore 22.36.16) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.105 HuaweiBrowser/12.1.1.324 Mobile Safari/537.36",1,1,2,1,2,1,3,3,2,2,1,1,2,7,3,2,4,1,8,6,5,2,61,14,5,1,6,2,3,AT22,Mujer,Otro,45–64,1.5384615384615385
CRON2W4e01,1,28.03.2024,12686,AT,0.9638492,3,3,4,3,3,4,4,3,3,4,3,3,4,4,4,4,2,2,3,3,2,2,3,2,2,2,2,3,3,1,2,1,4,2,4,3,4,4,2,4,3,3,4,6,4,5,4,1,2,2,3,1,2,1,1,1,1,2,1,1,2,1,6,6,6,4,3,4,4,6,6,4,7,7,7,GER,2022-10-12T15:47:01Z,2022-10-12T15:59:05Z,2022-10-12T15:49:23Z,2022-10-12T15:50:53Z,2022-10-12T15:53:30Z,2022-10-12T15:54:45Z,2022-10-12T15:55:40Z,2022-10-12T15:56:56Z,2022-10-12T15:59:01Z,2022-10-12T15:59:05Z,142,90,157,75,55,76,125,4,724,w4q73,100,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:105.0) Gecko/20100101 Firefox/105.0,2,1,2,1,2,1,3,3,2,1,2,2,1,5,6,7,4,3,8,2,1,1,54,14,3,5,1,2,9,AT12,Hombre,CAWI (online),45–64,5.384615384615385
CRON2W4e01,1,28.03.2024,12711,AT,0.6341213,3,4,3,3,4,4,5,3,1,4,4,1,4,5,5,4,2,2,2,2,2,2,3,1,1,2,2,2,2,3,2,1,4,3,3,4,5,4,3,3,3,1,2,4,3,4,0,2,3,1,2,1,1,2,1,2,1,2,2,1,3,1,6,8,8,3,6,8,8,NA,6,10,7,8,8,GER,2022-10-15T15:37:05Z,2022-10-15T15:53:35Z,2022-10-15T15:37:12Z,2022-10-15T15:38:38Z,2022-10-15T15:42:22Z,2022-10-15T15:44:26Z,2022-10-15T15:46:11Z,2022-10-15T15:49:40Z,2022-10-15T15:53:33Z,2022-10-15T15:53:35Z,7,86,224,124,105,209,233,2,990,w4q73,100,1,"Mozilla/5.0 (Linux; Android 12; SM-A526B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Mobile Safari/537.36",1,1,2,1,1,2,3,3,2,2,1,1,2,4,7,2,6,1,3,5,8,1,18,12,4,5,2,2,3,AT21,Hombre,CAWI (online),18–29,7.166666666666667
CRON2W4e01,1,28.03.2024,12717,AT,0.35418728,4,5,3,3,3,3,5,2,3,4,3,3,4,5,5,4,2,2,3,3,1,1,3,2,2,NA,NA,NA,NA,1,1,66,5,0,5,3,5,5,1,5,2,4,5,5,5,10,5,1,1,2,3,1,4,1,1,1,1,2,1,1,2,1,0,0,0,10,10,2,0,0,0,2,1,0,3,GER,2022-10-20T10:23:41Z,2022-10-20T10:47:21Z,2022-10-20T10:24:17Z,2022-10-20T10:29:04Z,2022-10-20T10:34:42Z,2022-10-20T10:38:27Z,2022-10-20T10:40:30Z,2022-10-20T10:43:28Z,2022-10-20T10:47:19Z,2022-10-20T10:47:21Z,36,287,338,225,123,178,231,2,1420,w4q73,94.520546,1,"Mozilla/5.0 (Linux; Android 5.1.1; KFSUWI) AppleWebKit/537.36 (KHTML, like Gecko) Silk/104.2.16 like Chrome/104.0.5112.114 Safari/537.36",3,1,1,2,1,2,3,2,3,2,1,2,1,3,7,1,8,5,2,4,6,1,65,12,3,5,1,1,9,AT31,Hombre,Otro,65+,2.1538461538461537
CRON2W4e01,1,28.03.2024,12720,AT,0.5316237,3,4,2,1,3,4,5,2,3,5,3,4,4,4,5,4,3,3,3,3,3,3,3,1,1,1,1,3,3,3,2,1,4,6,5,4,5,5,1,3,3,4,4,2,3,4,7,1,1,2,3,1,4,1,1,2,1,2,2,1,3,1,3,5,2,6,5,4,2,10,8,0,7,8,5,GER,2022-10-14T10:36:15Z,2022-10-14T11:17:12Z,2022-10-14T10:36:20Z,2022-10-14T10:40:43Z,2022-10-14T10:47:41Z,2022-10-14T10:59:00Z,2022-10-14T11:06:02Z,2022-10-14T11:08:14Z,2022-10-14T11:17:08Z,2022-10-14T11:17:12Z,5,263,418,679,422,132,534,4,2457,w4q73,100,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",1,1,2,1,1,2,3,3,2,1,2,1,2,3,6,2,8,1,4,5,7,2,52,16,5,5,1,1,9,AT12,Mujer,CAWI (online),45–64,5
CRON2W4e01,1,28.03.2024,12764,AT,0.2923319,3,4,5,3,3,5,5,2,5,5,4,5,5,5,5,5,2,2,3,3,3,3,3,1,1,1,1,2,2,2,1,66,4,8,4,3,3,3,1,2,3,4,3,3,2,5,3,3,3,4,2,1,1,1,4,3,1,2,2,1,3,1,7,7,7,5,6,8,2,10,2,7,NA,3,8,GER,2022-10-21T14:00:10Z,2022-10-21T14:16:45Z,2022-10-21T14:00:25Z,2022-10-21T14:03:38Z,2022-10-21T14:08:03Z,2022-10-21T14:09:41Z,2022-10-21T14:11:05Z,2022-10-21T14:13:01Z,2022-10-21T14:16:35Z,2022-10-21T14:16:44Z,15,193,265,98,84,116,214,9,994,w4q73,100,1,"Mozilla/5.0 (Linux; Android 12; SM-G970F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Mobile Safari/537.36",1,1,1,2,1,2,3,3,2,1,2,2,1,4,1,3,6,2,7,8,5,2,55,13,6,5,1,1,8,AT13,Mujer,CAWI (online),45–64,6
CRON2W4e01,1,28.03.2024,12784,AT,2.4967275,3,5,4,2,4,4,4,1,3,4,3,2,4,4,4,4,2,2,2,2,3,3,3,1,1,1,1,3,3,2,2,5,5,3,5,4,5,3,2,4,3,2,2,0,0,7,4,3,2,2,2,3,3,2,2,2,3,3,2,2,3,2,3,1,0,10,10,0,3,5,7,3,2,3,2,GER,2022-10-25T22:41:27Z,2022-11-02T16:35:14Z,2022-10-25T22:41:31Z,2022-10-25T22:46:10Z,2022-10-25T22:51:20Z,2022-10-25T22:54:15Z,2022-11-02T16:27:21Z,2022-11-02T16:30:21Z,2022-11-02T16:34:44Z,2022-11-02T16:35:14Z,4,279,310,175,667986,180,263,30,669227,w4q73,100,1,"Mozilla/5.0 (Linux; Android 12; SAMSUNG SM-A536B) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/18.0 Chrome/99.0.4844.88 Mobile Safari/537.36",1,1,1,2,1,2,3,2,3,1,2,1,2,2,4,5,1,6,7,8,3,2,29,11,3,5,9,2,4,AT33,Mujer,CAWI (online),18–29,3.769230769230769
CRON2W4e01,1,28.03.2024,12789,AT,2.4424365,3,4,4,1,NA,NA,5,1,3,3,1,2,5,5,5,5,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,3,3,2,1,66,2,0,5,5,5,NA,1,4,NA,NA,3,5,5,99,99,1,1,2,3,1,4,2,2,2,1,2,1,1,2,1,99,1,2,8,99,2,99,99,3,3,7,2,8,GER,2022-10-12T09:24:28Z,2022-10-28T10:40:50Z,2022-10-28T10:29:18Z,2022-10-28T10:30:27Z,2022-10-28T10:33:22Z,2022-10-28T10:34:36Z,2022-10-28T10:35:38Z,2022-10-28T10:37:10Z,2022-10-28T10:40:48Z,2022-10-28T10:40:50Z,1386290,69,175,74,62,92,218,2,1386982,w4q73,75.34247,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1",1,1,2,1,2,1,3,2,3,1,2,2,1,2,3,6,7,8,5,4,1,2,32,13,3,5,1,1,8,AT32,Mujer,CAWI (online),30–44,33.23076923076923
CRON2W4e01,1,28.03.2024,12851,AT,0.70026284,3,2,3,3,2,4,4,2,3,4,2,1,3,4,1,3,2,2,2,2,3,3,1,1,1,1,1,4,4,1,1,66,4,8,4,4,3,2,4,3,3,1,2,8,8,3,3,2,1,4,3,1,1,2,2,2,3,3,3,2,2,1,8,6,NA,NA,NA,1,NA,10,NA,0,8,5,8,GER,2022-10-14T23:36:24Z,2022-10-15T00:54:35Z,2022-10-14T23:36:36Z,2022-10-14T23:40:17Z,2022-10-15T00:39:25Z,2022-10-15T00:41:45Z,2022-10-15T00:43:40Z,2022-10-15T00:49:50Z,2022-10-15T00:54:09Z,2022-10-15T00:54:35Z,12,221,3548,140,115,370,259,26,4691,w4q73,100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36 Edg/106.0.1370.42",2,1,1,2,1,2,3,2,3,2,1,1,2,6,1,8,5,2,4,7,3,1,66,18,7,5,6,2,8,AT13,Hombre,CAWI (online),65+,5.75
CRON2W4e01,1,28.03.2024,12863,AT,2.4837956,3,3,3,1,2,3,4,1,2,4,3,3,4,4,4,4,2,2,2,2,1,1,3,2,2,2,2,3,3,1,1,66,4,3,4,4,5,5,1,5,2,3,5,6,4,3,7,1,2,1,3,1,3,1,1,1,1,2,1,1,2,1,7,3,2,7,3,0,1,8,8,0,1,NA,8,GER,2022-10-14T17:51:58Z,2022-10-14T18:12:07Z,2022-10-14T17:52:00Z,2022-10-14T17:54:36Z,2022-10-14T17:57:53Z,2022-10-14T17:59:40Z,2022-10-14T18:01:28Z,2022-10-14T18:08:56Z,2022-10-14T18:12:01Z,2022-10-14T18:12:07Z,2,156,197,107,108,448,185,6,1209,w4q73,100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36",2,1,2,1,2,1,3,2,3,2,1,1,2,3,5,2,4,6,1,8,7,1,54,17,7,5,6,1,10,AT34,Hombre,CAWI (online),45–64,4
